Categoria-1,Ref,OLDRS,RS,RAWQP,QP,MediaGrezza,Menzioni,Anno,Nome,Classificazione,Denominazione,Produttore,Regione,Valutazione,Prezzo,Composizione,PunteggioMedio,ValutazioneAIS,AIS,ValutazioneGR,GR,Tipologia,Alcol,Bottiglie,Abbinamento,Affinamento,Descrizione,Note,Nazione,Entry,Millesimo,Tecnica,Zucchero
,0001655,,,,,,Superiore,2016,Romagna Sangiovese Superiore Morale,DOC,Romagna Sangiovese,Morini Società Agricola,Romagna,3,5-9,Sangiovese 100%,86,,86,,na,Rosso fermo,13,40k,,-,,,Italia,2,,,
,0001655-1,0.34,3,0.43,8,2.0,Superiore,,Romagna Sangiovese Superiore Morale,DOC,Romagna Sangiovese,Morini Società Agricola,Romagna,1★-3★,5-9,Sangiovese 100%,na,,na,,na,Rosso fermo,13,40k,,-,,,Italia,1,,,
,0001658,,,,,,Modigliana,2018,Romagna Sangiovese Modigliana Acereta,DOC,Romagna Sangiovese,Mutiliana,Romagna,3,25-29,Sangiovese 100%,86,,86,,na,Rosso fermo,13,3k,,-,,,Italia,2,,,
,0001658-1,0.34,3,0.11,2,3.0,Modigliana,,Romagna Sangiovese Modigliana Acereta,DOC,Romagna Sangiovese,Mutiliana,Romagna,3★,25-29,Sangiovese 100%,na,,na,,na,Rosso fermo,13,3k,,-,,,Italia,1,,,
,0001657,,,,,,Modigliana,2018,Romagna Sangiovese Modigliana Ibbola,DOC,Romagna Sangiovese,Mutiliana,Romagna,3,25-29,Sangiovese 100%,86,,86,,na,Rosso fermo,13,3k,,-,,,Italia,2,,,
,0001657-1,0.34,3,0.11,2,3.0,Modigliana,,Romagna Sangiovese Modigliana Ibbola,DOC,Romagna Sangiovese,Mutiliana,Romagna,3★,25-29,Sangiovese 100%,na,,na,,na,Rosso fermo,13,3k,,-,,,Italia,1,,,
,0001656,,,,,,Modigliana,2018,Romagna Sangiovese Modigliana Tramazo,DOC,Romagna Sangiovese,Mutiliana,Romagna,5,25-29,Sangiovese 100%,93,,93,,na,Rosso fermo,13.5,3k,Cosciotto di agnellone al forno,-,"Drappeggio rosso rubino. Debutto signorile su toni di fiori e pic-coli frutti neri; a seguire una soavità balsamica di erbe officinalie nuance speziate. L’assaggio, saporito, è esaltato dalla tramafresco-sapida, e, incorniciato dalla nobiltà dei tannini, disponeun allungo fruttato e intrigante. ",,Italia,2,,,
,0001656-1,2.98,26,0.98,17,5.0,Modigliana,,Romagna Sangiovese Modigliana Tramazo,DOC,Romagna Sangiovese,Mutiliana,Romagna,5★,25-29,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,3k,Cosciotto di agnellone al forno,-,,,Italia,1,,,
,0001660,,,,,,Predappio,2016,Romagna Sangiovese Predappio Godenza,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,20-24,Sangiovese 100%,86,,86,,na,Rosso fermo,13,13k,Spalla d'agnello al forno con erbe aromatiche,9 mesi in acciaio,"Rubino lucente. Austero ed elegante, si aprecon delicati profumi di marasca, fragolina dibosco e mora, seguiti da sentori minerali diferro e zolfo. Sorso avvolgente, in cui emergeuna trama tannica fitta e di nobile fattura chenecessita ancora di tempo per esprimere ilsuo potenziale. Chiusura persistente e sapidaFermenta in acciaio, dove matura per 8 mesi;segue l'affinamento per 14 mesi in bottiglia.",,Italia,2,,,
,0001660,,,,,,Predappio,2018,Romagna Sangiovese Predappio Godenza,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,20-24,Sangiovese 100%,86,,86,,na,Rosso fermo,13,13k,Agnello in umido,9 mesi in acciaio,"Rosso rubino con accenni granato. Nelventaglio dai toni fruttati e floreali emergonola ciliegia, la mora, la viola e petali di rosaessiccati. All'assaggio colpisce la freschezza,che bilancia la struttura; i tannini sono ancoravivaci e accompagnano a un finale dai ricordifruttati. Riposa per 9 mesi in acciaio e affina 12mesi in bottiglia.",,Italia,2,,,
,0001660,,,,,,Predappio,2019,Romagna Sangiovese Predappio Godenza,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,20-24,Sangiovese 100%,86,,86,,na,Rosso fermo,13,13k,,9 mesi in acciaio,,,Italia,2,,,
,0001660-1,4.00,35,1.61,28,3.5,Predappio,,Romagna Sangiovese Predappio Godenza,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,2★-5★,20-24,Sangiovese 100%,na,,na,,na,Rosso fermo,13,7k-8k,Cosciotto di agnellone al forno – Cosciotto di agnellone al forno – Spalla d'agnello al forno con erbe aromatiche – Agnello in umido,6-9 mesi in acciaio,,"Dall'annata 2016 è stata aggiunta la MGA ""Predappio"" e rimossa la menzione speciale ""Superiore""",Italia,1,,,
,0001659,,,,,,Predappio,2017,Romagna Sangiovese Predappio Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,10-14,Sangiovese 100%,87,,87,,na,Rosso fermo,13,32k,Petto d'anatra con riduzione di amarene,6 mesi in acciaio,"Rubino vivo con riflessi purpurei. Al naso sicolgono inizialmente le erbe aromatiche, contimo e alloro, in seconda battuta emergonopiccoli frutti rossi e confettura di ciliegie.L'assaggio esprime la sua gioventù: intenso edinamico, sostenuto da una vivace freschezzaTannini fitti, ancora in via di risoluzione. Inacciaio per 6 mesi e per altri 4 in bottiglia.",,Italia,2,,,
,0001659,,,,,,Predappio,2018,Romagna Sangiovese Predappio Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,4,10-14,Sangiovese 100%,90,,90,,na,Rosso fermo,13,32k,Faraona con cipollotti glassati,6 mesi in acciaio,"Rosso rubino trasparente di viva luminositàQuadro olfattivo ricco, ben delineato danetti profumi di violetta, geranio, ciliegia esusina rossa, seguiti da ricordi di aranciasanguinella e sottobosco. Palato raffinato, incui emerge un tannino fine e setoso supportatoda trama acida corretta e da sapidità benintegrata; equilibrato, scorrevole e di grandepersonalità, si allunga in un finale sapido epersistente, mostrando un'ottima rispondenzagusto-olfattiva. Sosta per 6 mesi in acciaio.",,Italia,2,,,
,0001659,,,,,,Predappio,2019,Romagna Sangiovese Predappio Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,4,10-14,Sangiovese 100%,90,,90,,na,Rosso fermo,13,32k,Filetto con chutney,6 mesi in acciaio,"Rosso rubino trasparente e luminoso. Quadroolfattivo fine ed elegante, preciso nei richiamidi ciliegia, violetta e susine, in una cornicesoavemente speziata, con ricordi di aranciasanguinella. Al palato emerge in tutta la suaraffinatezza, svolgendo un tannino setoso,supportato da una giusta freschezza e sapidità.Un equilibrio di sapori per una progressionepersistente e gustosa. Una beva snella, alcontempo intrigante e distinta. Maturazione per6 mesi in acciaio.",,Italia,2,,,
,0001659,,,,,,Predappio,2020,Romagna Sangiovese Predappio Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,5,10-14,Sangiovese 100%,91,,91,,na,Rosso fermo,13.5,32k,Tagliatelle con ragù di piccione,8 mesi in acciaio,"Screziature porpora su rubino disegnano traiettorie odorose chedipartono dai frutti rossi: ribes nero, ciliegia, mirtillo e s'inter-secano a sentori di sanguinella e indizi vegetali e balsamici. Labeva è ottima, ravvivata da una decisa spalla acida a supportodel tannino integrato e setoso.",,Italia,2,,,
,0001659-1,5.66,50,4.18,73,3.8,Predappio,,Romagna Sangiovese Predappio Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,2★-5★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,7k-8k, – Cosciotto di agnellone al forno – Cosciotto di agnellone al forno – Spalla d'agnello al forno con erbe aromatiche – Agnello in umido – Petto d'anatra con riduzione di amarene – Faraona con cipollotti glassati – Filetto con chutney – Tagliatelle con ragù di piccione,6-8 mesi in acciaio,,"Dall'annata 2017 è stata aggiunta la MGA ""Predappio"" e rimossa la menzione speciale ""Superiore""",Italia,1,,,
,0001660,,,,,,Superiore,2014,Romagna Sangiovese Superiore Godenza,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,13,13k,Garganelli al ragù di salsiccia,6 mesi in acciaio,"Rosso granato. Vino immediato, con aromideclinati su registri di frutta matura. Alle notedi amarena si coniugano aspetti più vegetali enon manca un cenno mediterraneo di ginepro.Sorso molto gradevole, dove sapidità e slanciofresco danno vita a un vino energico e daltannino ben calibrato. Solo acciaio, dove riposasui lieviti per 6 mesi",,Italia,2,,,
,0001660,,,,,,Superiore,2015,Romagna Sangiovese Superiore Godenza,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,13,13k,Filetto alla griglia al Sangiovese,9 mesi in acciaio,"Rosso granato. Ventaglio aromatico speziatocon venature tostate, frutti di bosco sciroppatie cemni di sottobosco. Palato fresco e snello,con una leggera trama tannica che permetteuna facile beva. Lieve chiusura vegetale.Fermentazione in acciaio, dove poi matura per8 mesi; affina un anno in bottiglia.",,Italia,2,,,
,0001659,,,,,,Superiore,2015,Romagna Sangiovese Superiore Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,13,32k,Bigoli al sugo di anatra,6 mesi in acciaio,"Rosso rubino di media concentrazione.Espressivo bouquet floreale di viola e geranio,arricchito da aromi fruttati di rimarchevoleintensità e fattura. l'assaggio si riveladelicato nell'apporto tannico e più energico inprogressione, con una freschezza al serviziodi una beva dinamica e gustosa. Vinificazionecondotta esclusivamente in acciaio.",,Italia,2,,,
,0001659,,,,,,Superiore,2016,Romagna Sangiovese Superiore Il Sangiovese,DOC,Romagna Sangiovese,Noelia Ricci,Romagna,3,10-14,Sangiovese 100%,87,,87,,na,Rosso fermo,13,32k,Stufato di manzo con piselli,6 mesi in acciaio,"Rubino luminoso, con riflessi porpora. Al nasopropone frutta rossa croccante, duroni, susinae lampone, poi eucalipto e fiori di rosa. Sorsogradevole, con un tannino vivace ma nonsgarbato, equilibrio ancora da raggiungere echiusura leggermente minerale. Fermenta esosta in acciaio per 6 mesi, poi affina per altri 8in bottiglia.",,Italia,2,,,
,0001666,,,,,,Predappio – Riserva,2013,Romagna Sangiovese Predappio Riserva Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,15-19,Sangiovese 100%,85,,85,,na,Rosso fermo,13.5,10k,Pappardelle alla lepre,15 mesi in botte,"Granato trasparente. Espressione aromaticaall'insegna della speziatura dolce e un po'vanigliata. Il frutto, prugne scure, resta sullosfondo e si intreccia con petali di fiori rossiappassiti. Buon equilibrio al palato, con tanniniben integrati che danno spessore e caratterea una struttura di media robustezza. Finalegustoso. Fermenta in acciaio, riposa per 15mesi in rovere grande di Slavonia e per 8 inbottiglia.",,Italia,2,,,
,0001665,,,,,,Superiore,2015,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,2,5-9,Sangiovese 100%,84,,84,,na,Rosso fermo,12.5,60k,Tagliatelle al ragù,6 mesi in acciaio,"Rosso porpora di gioventù. ll naso riflettel'aspetto visivo con ricordi di ciliegia, Marasca,fragolina di bosco e viola mammola. In boccasi apprezza l'equilibrio delle componenti;freschezza in apertura, tannini vivaci e integratiuna pennellata di morbidezza. Si congeda conun finale sapido. Matura per 6 mesi in acciaio,di cui uno sui lieviti, affina poi per altri 4 inbottiglia. Tagliatelle al ragù",,Italia,2,,,
,0001665,,,,,,Superiore,2016,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,2,5-9,Sangiovese 100%,84,,84,,na,Rosso fermo,13,60k,,6 mesi in acciaio,,,Italia,2,,,
,0001665,,,,,,Superiore,2017,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,5-9,Sangiovese 100%,85,,85,,na,Rosso fermo,13,60k,,6 mesi in acciaio,,,Italia,2,,,
,0001665,,,,,,Superiore,2018,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,2,5-9,Sangiovese 95% – Merlot 5%,84,,84,,na,Rosso fermo,13,60k,Tagliere di salumi di mora romagnola,6 mesi in acciaio,"Rosso porpora trasparente. Impatto olfattivodi frutti fragranti, regala profumi di mora dirovo, peonia e un tocco di pepe. Assaggio dallatrama tannica integrata e dal gradevole apportoacido-sapido. Il sorso garbato chiude su ricordofloreale. Sosta per 6 mesi in acciaio.",,Italia,2,,,
,0001665,,,,,,Superiore,2019,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,2,5-9,Sangiovese 95% – Merlot 5%,84,,84,,na,Rosso fermo,13.5,60k,Pasta e fagioli,6 mesi in acciaio,"Rosso rubino con riflessi porpora. Fragranteal naso, rivela fiori freschi di rosa e violetta,fragoline di bosco e lamponi. Il sorso è caldocon tannini domati, saporito e supportatoda una spinta decisamente fresca. Finalecaratterizzato da ricordi fruttati. Sosta per 6mesi in acciaio.",,Italia,2,,,
,0001665,,,,,,Superiore,2020,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,5-9,Sangiovese 95% – Merlot 5%,86,,86,,na,Rosso fermo,13.5,60k,Sarde alla scottadito,6 mesi in acciaio,"Manto cremisi dalla bellezza invitante. Ouverture con soffi dimarasca e geranio, seguiti da una tenue speziatura di pepe bian-co. La beva mostra un tannino giovane e rinfrescante, bilanciatoda una vibrante acidità e giunge passo passo a un finale dal gu-stoso ritorno speziato e fruttato.",,Italia,2,,,
,0001665-1,1.14,10,1.44,25,2.3,Superiore,,Romagna Sangiovese Superiore Federico,DOC,Romagna Sangiovese,Pandolfa,Romagna,2★-3★,5-9,Sangiovese 95% – Merlot 5%,na,,na,,na,Rosso fermo,13.5,60k,Tagliatelle al ragù – Tagliere di salumi di mora romagnola – Pasta e fagioli – Sarde alla scottadito,6 mesi in acciaio,,,Italia,1,,,
,0001667,,,,,,Superiore,2015,Romagna Sangiovese Superiore Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,10-14,Sangiovese 100%,85,,85,,na,Rosso fermo,13.5,20k,Brodetto di pesce,6 mesi in botte,"Rosso rubino dai riflessi porpora.Particolarmente apprezzabile la dotazioneolfattiva: ciliegie e susine, spezie e tabacco,accennati in un mix arioso e ben tratteggiato.Vigoroso al sorso, diretto e armonico, graziea una struttura in cui si insinua un tannino dimorbida fattura. Il finale è ben amalgamato.Matura per 6 mesi tra acciaio e legno grande,segue un affinamento di 4 mesi in bottigliaBrodetto di pesce",,Italia,2,,,
,0001667,,,,,,Superiore,2016,Romagna Sangiovese Superiore Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,10-14,Sangiovese 100%,86,,86,,na,Rosso fermo,13,20k,Involtini di lonza con mortadella e formaggio,13 mesi in botte,"Tonalità rosso porpora compatto. Approccioolfattivo accurato e pulito con frutta nerain confettura e fiori appassiti riconducibilialla viola e alla rosa rossa. A seguire sbuffiminerali di pietra focaia. Sorso comunicativo,che coniuga l'approccio elegante a un seguitoravvivato dalla dotazione di freschezza acida.Struttura misurata con tannini ben disegnati.Finale fruttato. Fermenta in acciaio, maturaparzialmente in rovere da 50 ettolitri per 13mesi e affina per altri 3 in bottiglia.",,Italia,2,,,
,0001667,,,,,,Superiore,2017,Romagna Sangiovese Superiore Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,10-14,Sangiovese 100%,86,,86,,na,Rosso fermo,13,13k,Lasagne alla bolognese,8 mesi in botte,"Rosso rubino intenso. Naso espressivo,con rimandi floreali di viola, accompagnatida ciliegia, chiodi di garofano e pepe verde.L'assaggio è energico e d'immediata godibilità,caratterizzato da una vivace acidità e da tanniniin via di arrotondamento, dai tratti ancoragiovanili. Fermenta e riposa in acciaio, mentreuna piccola parte della massa sosta in bottidi rovere da 50 ettolitri per 8 mesi; affina per 3mesi in bottiglia",,Italia,2,,,
,0001667,,,,,,Superiore,2018,Romagna Sangiovese Superiore Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,10-14,Sangiovese 100%,87,,87,,na,Rosso fermo,13,20k,Garganelli salsiccia e piselli,12 mesi in botte,"Rubino luminoso, con sfumature porpora.Quadro olfattivo tipico del vitigno, con intensepennellate di ciliegia e viola, una leggeraspeziatura dolce e nuance di cipria. Sorsosuccoso, morbido, con tannino rotondo edalla beva invitante, sostenuta da una vividaintegrazione tra sapidità e acidità. Chiude conritorni di vaniglia. Fermenta in acciaio e maturaper 12 mesi, il 70 per cento in acciaio e ilrestante in botti di rovere da 50 ettolitri",,Italia,2,,,
,0001667,,,,,,Superiore,2019,Romagna Sangiovese Superiore Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,4,10-14,Sangiovese 100%,89,,89,,na,Rosso fermo,13,20k,Salamella alla brace,12 mesi in botte,"Rosso rubino luminoso. Fine e variegatoall'olfatto, si esprime con profumi di prugnarossa, mora di gelso e rosa, tra ricami di pepebianco, chiodi di garofano e tonalità erbaceedi muschio e humus. Coerente all'assaggio,morbido, succoso ed equilibrato, denotaun tannino disteso e ben integrato che nearricchisce il sorso. Piacevole il finale di fruttirossi e spezie dolci. Matura per il 70 per centoin acciaio e il resto in botte per un anno.",,Italia,2,,,
,0001667-1,2.36,21,1.74,30,3.2,Superiore,,Romagna Sangiovese Superiore Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3★-4★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,13,13k-20k,Brodetto di pesce – Involtini di lonza con mortadella e formaggio – Lasagne alla bolognese – Garganelli salsiccia e piselli,6-12 mesi in botte,,,Italia,1,,,
,0001666,,,,,,Superiore – Riserva,2015,Romagna Sangiovese Superiore Riserva Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,15-19,Sangiovese 100%,85,,85,,na,Rosso fermo,13.5,10k,Brasato di manzo al Sangiovese,15 mesi in botte,"Granato trasparente. Ventaglio odoroso che siesprime con profumi di sciroppo d'amarena,vaniglia e tamarindo. Bocca calda, carnosaed equilibrata. | tannini, già ben integratimodulano l'assaggio fino al finale fruttato.Fermenta in acciaio e riposa per 15 mesi inbotti di rovere di Slavonia da 50 ettolitri; affinaper 8 mesi in bottiglia.",,Italia,2,,,
,0001666,,,,,,Superiore – Riserva,2016,Romagna Sangiovese Superiore Riserva Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,13.5,10k,Anatra arrosto al rosmarino,24 mesi in botte,"Rosso granato luminoso. Intense sensazionidi ciliegia e prugna si intrecciano con cannellae liquirizia, per finire con un tocco di eucalipto.L'ingresso in bocca è pieno e fresco; la tramatannica, ben integrata e sapientementeamalgamata, caratterizza il sorso; gradevolechiusura su ricordi balsamici. Fermenta inacciaio e matura in botti di rovere di Slavonia da50 ettolitri per 24 mesi",,Italia,2,,,
,0001666,,,,,,Superiore – Riserva,2017,Romagna Sangiovese Superiore Riserva Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,13.5,10k,Quaglie allo spiedo,18 mesi in botte,"Rosso rubino con eleganti sfumature granato.Delicato bouquet di ciliegia e more, speziepiccanti e nuance balsamiche in evoluzione, inparticolare chiodi di garofano e anice stellato.Sorso succoso, morbido, con tannini integratiFinale equilibrato, di lunga persistenza, suechi di liquirizia. Riposa per 18 mesi in botti dirovere.",,Italia,2,,,
,0001666,,,,,,Superiore – Riserva,2018,Romagna Sangiovese Superiore Riserva Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,2,15-19,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,10k,,18 mesi in botte,,,Italia,2,,,
,0001666-1,1.13,10,0.59,10,2.8,Superiore – Riserva,,Romagna Sangiovese Superiore Riserva Pandolfo,DOC,Romagna Sangiovese,Pandolfa,Romagna,2★-3★,15-19,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,10k,Brodetto di pesce – Involtini di lonza con mortadella e formaggio – Lasagne alla bolognese – Garganelli salsiccia e piselli – Brasato di manzo al Sangiovese – Anatra arrosto al rosmarino – Quaglie allo spiedo,15-24 mesi in botte,"L'annata 2013 era classificata con la MGA ""Predappio"" e senza la menzione ""Superiore""",,Italia,1,,,
,0001613,,,,,,Riserva,2012,Romagna Sangiovese Riserva Le Iadi,DOC,Romagna Sangiovese,Paolo Francesconi,Romagna,4,10-14,Sangiovese 100%,89,,89,,na,Rosso fermo,14.5,2k,Cinghiale in umido con polenta fritta,12 mesi in barrique,"IROSSO rubino profondo. Ampio ventaglio aromatico in cui, al fianco di profumi evoluti di tabacco e cioccolato fondente, si colgono ancora molti cenni floreali che ne testimoniano la vitalità, anche se il quadro di riferimento è quello dei frutti rossi. È un vino in cui si avvertono sia la forza trainante della freschezza sia la qualità dell'impianto tannico, dalla tessitura integrata e garbata. Persistenza corretta, toni speziati in coda. Riposa per 12 mesi in barrique e affina per 36 in bottiglia ",,Italia,2,,,
,0001613,,,,,,Riserva,2014,Romagna Sangiovese Riserva Le Iadi,DOC,Romagna Sangiovese,Paolo Francesconi,Romagna,4,10-14,Sangiovese 100%,89,,89,,na,Rosso fermo,14.5,2k,Coniglio alla cacciatora,12 mesi in barrique,"Rubino intenso. Rilascia profumi intriganti di tabacco, foglia di tè, sottobosco, frutti rossi e grafite. Il profilo in bocca è morbido e dispiega un confortevole calore, puntellato com'è da tannini di spessore, eleganti e ben distribuiti. Ti aspetti un finale un po' contratto e invece il vino si distende  e ravviva la bocca con un grip di freschezza sapida. Fermenta in acciaio, matura 12 mesi in barrique e affina 2 anni in bottiglia. ",,Italia,2,,,
,0001613,,,,,,Riserva,2015,Romagna Sangiovese Riserva Le Iadi,DOC,Romagna Sangiovese,Paolo Francesconi,Romagna,3,20-24,Sangiovese 100%,86,,86,,na,Rosso fermo,14,2k,Spalla d'agnello al forno,12 mesi in barrique,"Rubino luminoso. Profilo olfattivo di confettura rossa, viola ed evoluzioni  di carruba e resina. Sorso gradevole, fresco, dal tannino ancora esuberante. Chiusura di media persistenza, leggermente asciutta, all'insegna  di una sensazione calorica diffusa, ammorbidita da ricordi di frutta. Riposa in legni piccoli per 12 mesi e affina per un anno in bottiglia. ",,Italia,2,,,
